customer_id,age,income_bracket,credit_band,region,segment,tenure_years,join_date
3182,39,<40k,Good,South,Mass Market,0.9,2025-08-07
3183,41,<40k,Fair,Northeast,Mass Market,6.2,2020-04-19
3184,36,125k-200k,Good,South,Mass Market,0.2,2026-04-19
3185,30,<40k,Poor,West,Mass Market,6.9,2019-08-07
3186,51,125k-200k,Good,South,Mass Market,5.4,2021-02-05
3187,47,<40k,Good,South,Mass Market,9.4,2017-02-05
3188,39,125k-200k,Fair,West,Affluent,7.0,2019-07-02
3189,52,75k-125k,Good,Midwest,Mass Market,6.8,2019-09-13
3190,72,40k-75k,Good,South,Mass Market,1.9,2024-08-07
3191,26,75k-125k,Excellent,South,Mass Market,3.3,2023-03-14
3192,26,125k-200k,Poor,West,Mass Market,0.2,2026-04-19
3193,35,200k+,Good,West,Mass Market,4.9,2021-08-07
3194,36,75k-125k,Poor,South,Mass Market,2.3,2024-03-13
3195,32,40k-75k,Fair,Northeast,Mass Market,4.5,2021-12-31
3196,41,75k-125k,Good,Midwest,Mass Market,3.4,2023-02-06
3197,62,40k-75k,Good,West,Mass Market,2.2,2024-04-19
3198,61,75k-125k,Excellent,Midwest,Mass Market,5.8,2020-09-12
3199,46,75k-125k,Good,South,Mass Market,2.9,2023-08-07
3200,53,40k-75k,Good,West,Affluent,7.5,2018-12-31
3201,25,40k-75k,Good,Northeast,Mass Market,7.1,2019-05-26
3202,48,40k-75k,Good,West,Mass Market,0.6,2025-11-24
3203,50,125k-200k,Excellent,Northeast,Affluent,10.1,2016-05-25
3204,41,75k-125k,Fair,Midwest,Mass Market,6.0,2020-07-01
3205,58,75k-125k,Poor,Midwest,Mass Market,23.6,2002-11-25
3206,71,75k-125k,Fair,West,Mass Market,15.2,2011-04-20
3207,35,75k-125k,Poor,West,Mass Market,6.3,2020-03-13
3208,59,<40k,Fair,Midwest,Mass Market,0.2,2026-04-19
3209,49,200k+,Good,West,Affluent,4.0,2022-07-01
3210,49,125k-200k,Fair,South,Mass Market,9.6,2016-11-24
3211,34,40k-75k,Good,Northeast,Mass Market,9.1,2017-05-26
3212,54,40k-75k,Excellent,West,Mass Market,18.9,2007-08-07
3213,56,75k-125k,Fair,West,Mass Market,0.6,2025-11-24
3214,21,125k-200k,Good,West,Affluent,6.2,2020-04-19
3215,58,125k-200k,Excellent,Northeast,Affluent,4.5,2021-12-31
3216,50,40k-75k,Excellent,West,Mass Market,1.4,2025-02-05
3217,46,75k-125k,Fair,South,Affluent,1.4,2025-02-05
3218,21,75k-125k,Fair,South,Mass Market,5.1,2021-05-26
3219,52,200k+,Excellent,West,Private Banking,12.3,2014-03-14
3220,44,200k+,Excellent,Midwest,Affluent,1.4,2025-02-05
3221,49,75k-125k,Good,West,Mass Market,0.8,2025-09-12
3222,49,200k+,Poor,Midwest,Affluent,11.0,2015-07-02
3223,28,125k-200k,Excellent,West,Mass Market,7.9,2018-08-07
3224,59,125k-200k,Good,South,Private Banking,4.9,2021-08-07
3225,21,<40k,Poor,West,Mass Market,2.8,2023-09-13
3226,27,125k-200k,Good,South,Affluent,0.2,2026-04-19
3227,66,125k-200k,Good,Northeast,Mass Market,5.0,2021-07-01
3228,37,40k-75k,Good,South,Affluent,10.3,2016-03-13
3229,57,40k-75k,Fair,West,Mass Market,7.6,2018-11-25
3230,53,75k-125k,Good,Northeast,Mass Market,2.3,2024-03-13
3231,50,200k+,Good,Northeast,Mass Market,1.0,2025-07-01
3232,38,<40k,Good,West,Mass Market,0.2,2026-04-19
3233,47,125k-200k,Good,Northeast,Affluent,3.1,2023-05-26
3234,44,40k-75k,Good,South,Mass Market,4.1,2022-05-26
3235,49,40k-75k,Good,West,Affluent,0.3,2026-03-14
3236,40,40k-75k,Poor,West,Mass Market,3.4,2023-02-06
3237,43,125k-200k,Fair,Midwest,Mass Market,9.6,2016-11-24
3238,54,125k-200k,Good,West,Affluent,3.7,2022-10-19
3239,36,40k-75k,Excellent,Midwest,Mass Market,8.1,2018-05-26
3240,64,40k-75k,Fair,Northeast,Mass Market,4.4,2022-02-05
3241,60,<40k,Good,Northeast,Mass Market,16.9,2009-08-07
3242,72,75k-125k,Fair,West,Mass Market,4.6,2021-11-24
3243,45,200k+,Good,Northeast,Affluent,12.1,2014-05-26
3244,38,125k-200k,Good,West,Affluent,3.8,2022-09-13
3245,55,125k-200k,Excellent,Midwest,Mass Market,8.3,2018-03-14
3246,50,40k-75k,Good,Northeast,Mass Market,4.7,2021-10-19
3247,51,200k+,Excellent,Northeast,Mass Market,13.6,2012-11-24
3248,82,125k-200k,Poor,South,Mass Market,1.4,2025-02-05
3249,33,125k-200k,Good,Midwest,Affluent,6.7,2019-10-19
3250,47,125k-200k,Fair,Midwest,Mass Market,12.0,2014-07-01
3251,49,<40k,Excellent,West,Mass Market,5.9,2020-08-07
3252,52,40k-75k,Good,West,Mass Market,4.9,2021-08-07
3253,54,75k-125k,Good,South,Mass Market,2.6,2023-11-25
3254,50,200k+,Excellent,Midwest,Mass Market,6.6,2019-11-25
3255,58,75k-125k,Good,Northeast,Affluent,7.5,2018-12-31
3256,45,125k-200k,Good,South,Affluent,0.3,2026-03-14
3257,21,125k-200k,Fair,South,Mass Market,3.0,2023-07-02
3258,39,125k-200k,Excellent,West,Affluent,1.6,2024-11-24
3259,71,75k-125k,Excellent,Midwest,Mass Market,23.2,2003-04-20
3260,21,75k-125k,Good,Northeast,Affluent,1.5,2024-12-31
3261,33,<40k,Fair,Midwest,Mass Market,2.9,2023-08-07
3262,56,125k-200k,Fair,South,Mass Market,12.8,2013-09-12
3263,32,125k-200k,Good,Midwest,Mass Market,12.3,2014-03-14
3264,21,40k-75k,Good,Midwest,Affluent,4.1,2022-05-26
3265,54,75k-125k,Excellent,Northeast,Mass Market,10.7,2015-10-19
3266,34,40k-75k,Good,Midwest,Mass Market,0.8,2025-09-12
3267,82,200k+,Good,West,Affluent,3.0,2023-07-02
3268,50,125k-200k,Excellent,Northeast,Private Banking,5.6,2020-11-24
3269,48,200k+,Good,South,Affluent,0.2,2026-04-19
3270,55,125k-200k,Excellent,Midwest,Mass Market,5.6,2020-11-24
3271,72,75k-125k,Good,West,Mass Market,28.0,1998-07-01
3272,47,40k-75k,Fair,South,Mass Market,9.0,2017-07-01
3273,26,<40k,Excellent,South,Mass Market,0.5,2025-12-31
3274,46,200k+,Excellent,Northeast,Private Banking,7.3,2019-03-14
3275,21,75k-125k,Fair,Midwest,Affluent,7.8,2018-09-13
3276,55,125k-200k,Good,West,Mass Market,20.7,2005-10-19
3277,33,75k-125k,Poor,Northeast,Mass Market,0.8,2025-09-12
3278,43,75k-125k,Fair,South,Mass Market,4.7,2021-10-19
3279,64,75k-125k,Poor,South,Mass Market,0.7,2025-10-19
3280,42,125k-200k,Fair,Northeast,Mass Market,10.4,2016-02-06
3281,36,75k-125k,Poor,Northeast,Mass Market,0.2,2026-04-19
3282,47,125k-200k,Excellent,Northeast,Mass Market,11.8,2014-09-13
3283,56,75k-125k,Good,Northeast,Private Banking,10.2,2016-04-19
3284,41,40k-75k,Poor,South,Mass Market,5.3,2021-03-14
3285,39,<40k,Fair,Northeast,Mass Market,16.7,2009-10-19
3286,40,75k-125k,Good,Northeast,Mass Market,3.7,2022-10-19
3287,21,200k+,Excellent,Midwest,Affluent,5.0,2021-07-01
3288,28,200k+,Poor,West,Mass Market,2.9,2023-08-07
3289,50,75k-125k,Fair,South,Mass Market,2.9,2023-08-07
3290,43,40k-75k,Fair,Midwest,Mass Market,2.7,2023-10-19
3291,21,<40k,Good,Midwest,Mass Market,8.3,2018-03-14
3292,48,125k-200k,Good,Northeast,Mass Market,6.5,2019-12-31
3293,35,200k+,Excellent,South,Affluent,5.0,2021-07-01
3294,43,75k-125k,Fair,South,Affluent,2.0,2024-07-01
3295,34,40k-75k,Poor,Northeast,Mass Market,11.6,2014-11-25
3296,37,125k-200k,Good,Midwest,Mass Market,1.7,2024-10-19
3297,29,40k-75k,Good,Midwest,Mass Market,1.1,2025-05-26
3298,69,40k-75k,Excellent,Northeast,Mass Market,0.2,2026-04-19
3299,50,75k-125k,Fair,Midwest,Affluent,0.4,2026-02-05
3300,39,75k-125k,Good,West,Mass Market,6.2,2020-04-19
3301,51,75k-125k,Fair,Midwest,Mass Market,13.9,2012-08-07
3302,57,<40k,Poor,Northeast,Mass Market,2.2,2024-04-19
3303,37,75k-125k,Good,Midwest,Mass Market,4.8,2021-09-12
3304,45,75k-125k,Good,West,Mass Market,0.5,2025-12-31
3305,44,40k-75k,Good,Northeast,Mass Market,0.4,2026-02-05
3306,26,40k-75k,Excellent,South,Mass Market,6.2,2020-04-19
3307,61,40k-75k,Good,South,Mass Market,2.1,2024-05-25
3308,37,75k-125k,Good,West,Affluent,1.4,2025-02-05
3309,45,<40k,Good,Midwest,Mass Market,0.7,2025-10-19
3310,48,75k-125k,Fair,South,Mass Market,7.2,2019-04-20
3311,36,125k-200k,Excellent,South,Private Banking,1.3,2025-03-14
3312,58,75k-125k,Good,Northeast,Mass Market,0.9,2025-08-07
3313,71,40k-75k,Good,Northeast,Mass Market,1.3,2025-03-14
3314,58,125k-200k,Fair,South,Mass Market,1.1,2025-05-26
3315,62,125k-200k,Good,Midwest,Mass Market,4.1,2022-05-26
3316,45,<40k,Good,Midwest,Mass Market,0.8,2025-09-12
3317,43,40k-75k,Good,Midwest,Mass Market,0.3,2026-03-14
3318,55,40k-75k,Fair,Midwest,Mass Market,9.3,2017-03-14
3319,61,125k-200k,Poor,West,Mass Market,4.2,2022-04-19
3320,52,<40k,Fair,South,Mass Market,14.2,2012-04-19
3321,51,75k-125k,Fair,Midwest,Affluent,2.4,2024-02-06
3322,31,75k-125k,Good,South,Mass Market,0.8,2025-09-12
3323,75,40k-75k,Good,South,Mass Market,2.8,2023-09-13
3324,31,40k-75k,Poor,West,Mass Market,1.8,2024-09-12
3325,25,40k-75k,Good,South,Mass Market,15.9,2010-08-07
3326,64,75k-125k,Fair,Northeast,Affluent,1.2,2025-04-19
3327,45,200k+,Good,Midwest,Affluent,3.9,2022-08-07
3328,59,200k+,Good,West,Affluent,1.1,2025-05-26
3329,70,200k+,Good,Midwest,Private Banking,7.9,2018-08-07
3330,69,125k-200k,Good,South,Mass Market,8.5,2017-12-31
3331,61,125k-200k,Fair,West,Mass Market,7.8,2018-09-13
3332,43,125k-200k,Good,Midwest,Mass Market,10.8,2015-09-13
3333,28,75k-125k,Excellent,Midwest,Mass Market,19.4,2007-02-06
3334,28,75k-125k,Excellent,Midwest,Mass Market,0.8,2025-09-12
3335,33,75k-125k,Excellent,Northeast,Private Banking,1.0,2025-07-01
3336,56,40k-75k,Poor,Midwest,Mass Market,2.0,2024-07-01
3337,44,75k-125k,Good,West,Mass Market,7.8,2018-09-13
3338,52,75k-125k,Good,South,Affluent,9.0,2017-07-01
3339,29,200k+,Excellent,Midwest,Mass Market,25.9,2000-08-07
3340,66,40k-75k,Excellent,South,Mass Market,0.4,2026-02-05
3341,66,<40k,Excellent,Midwest,Mass Market,6.6,2019-11-25
3342,23,125k-200k,Excellent,West,Mass Market,20.5,2005-12-31
3343,66,75k-125k,Poor,West,Mass Market,14.7,2011-10-19
3344,43,200k+,Good,South,Private Banking,4.5,2021-12-31
3345,31,200k+,Poor,Midwest,Mass Market,0.2,2026-04-19
3346,36,75k-125k,Fair,South,Mass Market,4.6,2021-11-24
3347,45,75k-125k,Fair,Northeast,Mass Market,4.1,2022-05-26
3348,32,75k-125k,Good,Midwest,Private Banking,1.0,2025-07-01
3349,61,125k-200k,Excellent,South,Affluent,1.4,2025-02-05
3350,27,125k-200k,Good,South,Mass Market,4.7,2021-10-19
3351,30,125k-200k,Good,Northeast,Affluent,4.0,2022-07-01
3352,33,75k-125k,Good,Midwest,Mass Market,4.1,2022-05-26
3353,47,40k-75k,Good,Northeast,Mass Market,2.6,2023-11-25
3354,55,125k-200k,Good,South,Mass Market,6.9,2019-08-07
3355,40,75k-125k,Excellent,Northeast,Mass Market,0.9,2025-08-07
3356,70,75k-125k,Fair,West,Mass Market,3.9,2022-08-07
3357,56,125k-200k,Excellent,South,Mass Market,6.5,2019-12-31
3358,21,40k-75k,Poor,Midwest,Mass Market,12.1,2014-05-26
3359,43,40k-75k,Good,Midwest,Mass Market,16.1,2010-05-26
3360,34,75k-125k,Good,Northeast,Affluent,2.3,2024-03-13
3361,44,75k-125k,Good,Midwest,Mass Market,3.7,2022-10-19
3362,62,<40k,Fair,Midwest,Mass Market,7.7,2018-10-19
3363,23,125k-200k,Excellent,West,Private Banking,0.4,2026-02-05
3364,35,125k-200k,Good,South,Mass Market,0.4,2026-02-05
3365,48,200k+,Excellent,South,Mass Market,0.9,2025-08-07
3366,38,75k-125k,Poor,West,Mass Market,8.4,2018-02-05
3367,49,40k-75k,Good,Midwest,Mass Market,0.8,2025-09-12
3368,48,40k-75k,Fair,West,Mass Market,8.6,2017-11-24
3369,50,75k-125k,Poor,Northeast,Mass Market,4.8,2021-09-12
3370,53,40k-75k,Excellent,South,Mass Market,15.1,2011-05-26
3371,44,75k-125k,Fair,Northeast,Mass Market,12.3,2014-03-14
3372,30,<40k,Poor,Northeast,Mass Market,2.2,2024-04-19
3373,55,200k+,Poor,Midwest,Mass Market,5.3,2021-03-14
3374,35,<40k,Good,South,Mass Market,13.6,2012-11-24
3375,55,75k-125k,Good,Midwest,Affluent,0.5,2025-12-31
3376,60,200k+,Fair,Northeast,Mass Market,2.1,2024-05-25
3377,65,75k-125k,Good,Midwest,Mass Market,0.4,2026-02-05
3378,46,40k-75k,Fair,Northeast,Mass Market,9.1,2017-05-26
3379,58,75k-125k,Good,South,Affluent,5.4,2021-02-05
3380,35,75k-125k,Excellent,Northeast,Mass Market,13.3,2013-03-14
3381,57,40k-75k,Poor,Midwest,Mass Market,4.3,2022-03-14
3382,60,75k-125k,Good,West,Affluent,9.8,2016-09-12
3383,45,200k+,Good,Midwest,Affluent,1.3,2025-03-14
3384,41,200k+,Good,Northeast,Mass Market,9.3,2017-03-14
3385,56,75k-125k,Good,South,Mass Market,9.2,2017-04-19
3386,45,125k-200k,Good,West,Mass Market,1.8,2024-09-12
3387,27,125k-200k,Poor,Northeast,Affluent,8.2,2018-04-19
3388,41,75k-125k,Good,Midwest,Mass Market,8.6,2017-11-24
3389,58,75k-125k,Good,Midwest,Mass Market,2.4,2024-02-06
3390,60,125k-200k,Excellent,Midwest,Mass Market,4.8,2021-09-12
3391,55,75k-125k,Excellent,South,Private Banking,11.9,2014-08-07
3392,28,200k+,Good,West,Affluent,15.7,2010-10-19
3393,41,125k-200k,Good,South,Mass Market,1.8,2024-09-12
3394,65,125k-200k,Good,West,Affluent,8.1,2018-05-26
3395,61,200k+,Fair,South,Mass Market,8.3,2018-03-14
3396,35,75k-125k,Excellent,West,Mass Market,1.2,2025-04-19
3397,53,125k-200k,Excellent,South,Affluent,3.6,2022-11-25
3398,42,75k-125k,Fair,West,Mass Market,0.8,2025-09-12
3399,54,<40k,Fair,Midwest,Mass Market,4.1,2022-05-26
3400,49,40k-75k,Good,Midwest,Affluent,10.2,2016-04-19
3401,24,40k-75k,Good,Midwest,Mass Market,0.2,2026-04-19
3402,37,125k-200k,Fair,West,Mass Market,2.3,2024-03-13
3403,32,75k-125k,Good,South,Mass Market,0.3,2026-03-14
3404,53,125k-200k,Excellent,Midwest,Affluent,7.7,2018-10-19
3405,54,40k-75k,Poor,West,Mass Market,9.6,2016-11-24
3406,60,200k+,Fair,West,Private Banking,2.5,2023-12-31
3407,49,125k-200k,Good,South,Mass Market,3.9,2022-08-07
3408,21,200k+,Fair,Northeast,Mass Market,3.6,2022-11-25
3409,69,40k-75k,Excellent,West,Mass Market,2.1,2024-05-25
3410,51,40k-75k,Good,Midwest,Affluent,2.7,2023-10-19
3411,54,40k-75k,Excellent,South,Mass Market,1.1,2025-05-26
3412,44,40k-75k,Poor,Midwest,Mass Market,10.4,2016-02-06
3413,42,125k-200k,Poor,South,Mass Market,28.0,1998-07-01
3414,33,40k-75k,Excellent,Northeast,Affluent,2.8,2023-09-13
3415,40,75k-125k,Good,South,Affluent,0.3,2026-03-14
3416,46,125k-200k,Excellent,West,Mass Market,2.2,2024-04-19
3417,25,<40k,Fair,Midwest,Mass Market,1.5,2024-12-31
3418,43,75k-125k,Good,West,Mass Market,4.8,2021-09-12
3419,42,75k-125k,Fair,West,Mass Market,14.5,2011-12-31
3420,46,75k-125k,Good,Midwest,Mass Market,6.1,2020-05-25
3421,46,200k+,Good,Midwest,Affluent,4.4,2022-02-05
3422,50,40k-75k,Excellent,Northeast,Mass Market,8.6,2017-11-24
3423,21,125k-200k,Poor,South,Mass Market,0.6,2025-11-24
3424,39,<40k,Good,South,Mass Market,0.2,2026-04-19
3425,54,125k-200k,Excellent,Midwest,Mass Market,0.9,2025-08-07
3426,40,200k+,Good,Midwest,Affluent,4.0,2022-07-01
3427,76,<40k,Excellent,South,Mass Market,4.2,2022-04-19
3428,45,200k+,Good,Midwest,Affluent,6.2,2020-04-19
3429,39,125k-200k,Excellent,West,Affluent,2.7,2023-10-19
3430,52,40k-75k,Fair,Northeast,Mass Market,4.3,2022-03-14
3431,48,200k+,Good,Northeast,Affluent,10.4,2016-02-06
3432,27,125k-200k,Excellent,West,Affluent,19.9,2006-08-07
3433,56,200k+,Good,West,Mass Market,0.5,2025-12-31
3434,55,200k+,Excellent,Northeast,Affluent,2.7,2023-10-19
3435,51,40k-75k,Good,South,Mass Market,4.7,2021-10-19
3436,34,40k-75k,Excellent,Northeast,Mass Market,7.5,2018-12-31
3437,50,40k-75k,Good,Northeast,Mass Market,1.4,2025-02-05
3438,40,40k-75k,Excellent,West,Mass Market,1.1,2025-05-26
3439,30,200k+,Excellent,South,Mass Market,1.1,2025-05-26
3440,30,75k-125k,Fair,West,Affluent,1.5,2024-12-31
3441,45,40k-75k,Good,Northeast,Mass Market,4.5,2021-12-31
3442,32,200k+,Excellent,Northeast,Private Banking,0.6,2025-11-24
3443,39,<40k,Good,South,Mass Market,9.6,2016-11-24
3444,60,200k+,Excellent,Midwest,Private Banking,8.0,2018-07-01
3445,43,<40k,Good,Northeast,Mass Market,0.2,2026-04-19
3446,38,125k-200k,Good,Midwest,Affluent,1.9,2024-08-07
3447,30,200k+,Excellent,Midwest,Private Banking,0.2,2026-04-19
3448,24,200k+,Excellent,Northeast,Affluent,5.5,2020-12-31
3449,34,200k+,Fair,Northeast,Affluent,10.0,2016-07-01
3450,50,<40k,Good,Midwest,Mass Market,5.4,2021-02-05
3451,53,<40k,Good,South,Mass Market,5.8,2020-09-12
3452,58,40k-75k,Poor,Midwest,Mass Market,0.6,2025-11-24
3453,33,40k-75k,Poor,Northeast,Mass Market,2.6,2023-11-25
3454,74,200k+,Excellent,South,Private Banking,2.1,2024-05-25
3455,43,75k-125k,Excellent,Midwest,Mass Market,2.1,2024-05-25
3456,37,75k-125k,Fair,South,Mass Market,2.4,2024-02-06
3457,21,200k+,Good,West,Affluent,5.4,2021-02-05
3458,67,75k-125k,Fair,West,Mass Market,13.9,2012-08-07
3459,60,200k+,Poor,South,Mass Market,28.0,1998-07-01
3460,33,75k-125k,Fair,Midwest,Mass Market,3.5,2022-12-31
3461,35,125k-200k,Poor,Northeast,Mass Market,15.5,2010-12-31
3462,48,125k-200k,Good,West,Mass Market,0.6,2025-11-24
3463,21,125k-200k,Good,West,Affluent,23.2,2003-04-20
3464,56,75k-125k,Good,South,Mass Market,1.8,2024-09-12
3465,53,200k+,Fair,West,Mass Market,2.6,2023-11-25
3466,61,200k+,Excellent,West,Private Banking,0.2,2026-04-19
3467,39,40k-75k,Good,West,Mass Market,17.5,2008-12-31
3468,33,200k+,Good,South,Affluent,3.4,2023-02-06
3469,42,40k-75k,Good,Northeast,Mass Market,4.8,2021-09-12
3470,47,200k+,Good,Midwest,Affluent,8.4,2018-02-05
3471,48,75k-125k,Excellent,South,Mass Market,11.2,2015-04-20
3472,38,125k-200k,Excellent,South,Affluent,1.4,2025-02-05
3473,41,40k-75k,Good,West,Mass Market,0.8,2025-09-12
3474,32,200k+,Excellent,West,Private Banking,0.5,2025-12-31
3475,26,75k-125k,Good,South,Mass Market,15.6,2010-11-25
3476,30,75k-125k,Excellent,West,Mass Market,4.2,2022-04-19
3477,38,75k-125k,Good,South,Mass Market,3.4,2023-02-06
3478,37,40k-75k,Fair,West,Mass Market,12.9,2013-08-07
3479,51,<40k,Good,Northeast,Mass Market,8.1,2018-05-26
3480,49,40k-75k,Fair,South,Mass Market,11.5,2014-12-31
3481,39,125k-200k,Poor,West,Mass Market,2.0,2024-07-01
3482,52,125k-200k,Good,Northeast,Private Banking,0.3,2026-03-14
3483,48,200k+,Excellent,South,Affluent,5.0,2021-07-01
3484,25,125k-200k,Good,Midwest,Affluent,11.4,2015-02-06
3485,48,40k-75k,Fair,Midwest,Mass Market,4.7,2021-10-19
3486,42,40k-75k,Excellent,South,Mass Market,0.3,2026-03-14
3487,45,<40k,Fair,South,Mass Market,6.3,2020-03-13
3488,43,40k-75k,Excellent,West,Affluent,13.2,2013-04-19
3489,35,40k-75k,Good,Northeast,Mass Market,0.7,2025-10-19
3490,57,200k+,Excellent,South,Private Banking,7.4,2019-02-06
3491,35,40k-75k,Good,West,Mass Market,7.9,2018-08-07
3492,55,75k-125k,Fair,West,Affluent,2.0,2024-07-01
3493,53,75k-125k,Poor,Midwest,Mass Market,6.6,2019-11-25
3494,38,200k+,Good,West,Private Banking,3.2,2023-04-20
3495,50,40k-75k,Good,West,Mass Market,2.4,2024-02-06
3496,35,<40k,Good,West,Mass Market,7.4,2019-02-06
3497,23,125k-200k,Fair,Midwest,Mass Market,3.5,2022-12-31
3498,40,<40k,Fair,Northeast,Mass Market,0.4,2026-02-05
3499,26,75k-125k,Excellent,South,Mass Market,1.6,2024-11-24
3500,49,75k-125k,Good,Northeast,Mass Market,8.8,2017-09-12
3501,56,<40k,Good,Northeast,Mass Market,17.7,2008-10-19
3502,28,75k-125k,Good,South,Mass Market,1.8,2024-09-12
3503,53,75k-125k,Fair,Northeast,Mass Market,14.8,2011-09-13
3504,43,75k-125k,Good,South,Mass Market,0.2,2026-04-19
3505,34,<40k,Poor,Northeast,Mass Market,3.6,2022-11-25
3506,43,125k-200k,Fair,West,Affluent,15.6,2010-11-25
3507,40,125k-200k,Excellent,South,Affluent,2.9,2023-08-07
3508,44,125k-200k,Good,South,Mass Market,1.5,2024-12-31
3509,22,125k-200k,Good,Midwest,Mass Market,0.7,2025-10-19
3510,39,200k+,Excellent,West,Affluent,3.9,2022-08-07
3511,61,200k+,Fair,South,Mass Market,3.8,2022-09-13
3512,42,40k-75k,Good,West,Affluent,1.2,2025-04-19
3513,30,200k+,Excellent,Midwest,Private Banking,3.0,2023-07-02
3514,43,40k-75k,Fair,Northeast,Mass Market,9.0,2017-07-01
3515,67,75k-125k,Poor,West,Mass Market,3.6,2022-11-25
3516,51,75k-125k,Poor,Midwest,Mass Market,1.6,2024-11-24
3517,51,75k-125k,Excellent,Midwest,Mass Market,0.4,2026-02-05
3518,21,75k-125k,Excellent,Midwest,Affluent,4.3,2022-03-14
3519,61,<40k,Good,Midwest,Mass Market,2.7,2023-10-19
3520,21,200k+,Fair,Northeast,Affluent,3.7,2022-10-19
3521,65,200k+,Good,South,Affluent,6.4,2020-02-06
3522,54,75k-125k,Fair,South,Mass Market,5.0,2021-07-01
3523,31,125k-200k,Excellent,Midwest,Mass Market,2.5,2023-12-31
3524,55,75k-125k,Excellent,Midwest,Mass Market,12.3,2014-03-14
3525,48,200k+,Fair,Midwest,Private Banking,6.4,2020-02-06
3526,38,200k+,Good,South,Affluent,0.9,2025-08-07
3527,24,40k-75k,Poor,South,Mass Market,6.0,2020-07-01
3528,44,125k-200k,Good,Midwest,Mass Market,0.4,2026-02-05
3529,45,125k-200k,Good,South,Affluent,1.6,2024-11-24
3530,70,125k-200k,Good,Northeast,Affluent,2.4,2024-02-06
3531,34,75k-125k,Excellent,West,Mass Market,1.0,2025-07-01
3532,45,40k-75k,Good,Midwest,Affluent,2.9,2023-08-07
3533,21,200k+,Good,South,Affluent,2.3,2024-03-13
3534,35,75k-125k,Good,South,Mass Market,8.7,2017-10-19
3535,43,125k-200k,Good,West,Mass Market,3.1,2023-05-26
3536,57,200k+,Good,West,Mass Market,0.9,2025-08-07
3537,54,40k-75k,Excellent,Midwest,Mass Market,2.1,2024-05-25
3538,38,75k-125k,Good,Northeast,Mass Market,11.4,2015-02-06
3539,36,40k-75k,Fair,Northeast,Mass Market,2.3,2024-03-13
3540,24,40k-75k,Fair,South,Mass Market,0.5,2025-12-31
3541,38,200k+,Excellent,Midwest,Affluent,3.6,2022-11-25
3542,38,40k-75k,Good,West,Mass Market,10.1,2016-05-25
3543,44,40k-75k,Good,Northeast,Mass Market,12.7,2013-10-19
3544,57,125k-200k,Excellent,West,Mass Market,11.7,2014-10-19
3545,35,40k-75k,Excellent,South,Mass Market,1.2,2025-04-19
3546,52,40k-75k,Good,South,Mass Market,4.7,2021-10-19
3547,41,200k+,Fair,Midwest,Mass Market,2.5,2023-12-31
3548,54,40k-75k,Fair,Northeast,Mass Market,0.6,2025-11-24
3549,51,75k-125k,Fair,South,Mass Market,10.4,2016-02-06
3550,38,75k-125k,Fair,Midwest,Affluent,5.9,2020-08-07
3551,30,200k+,Poor,South,Affluent,0.3,2026-03-14
3552,45,75k-125k,Fair,Northeast,Mass Market,11.3,2015-03-14
3553,30,75k-125k,Excellent,West,Affluent,10.0,2016-07-01
3554,33,<40k,Excellent,Midwest,Mass Market,6.1,2020-05-25
3555,49,75k-125k,Excellent,Northeast,Mass Market,13.0,2013-07-01
3556,38,40k-75k,Good,Northeast,Mass Market,2.6,2023-11-25
3557,43,40k-75k,Poor,Midwest,Mass Market,10.5,2015-12-31
3558,39,200k+,Good,West,Affluent,5.5,2020-12-31
3559,47,40k-75k,Good,Midwest,Mass Market,0.6,2025-11-24
3560,35,75k-125k,Fair,Northeast,Mass Market,2.4,2024-02-06
3561,46,<40k,Good,Midwest,Mass Market,9.1,2017-05-26
3562,51,200k+,Fair,South,Mass Market,3.3,2023-03-14
3563,47,75k-125k,Fair,South,Mass Market,2.3,2024-03-13
3564,60,200k+,Good,West,Mass Market,0.6,2025-11-24
3565,44,<40k,Fair,Midwest,Mass Market,2.4,2024-02-06
3566,34,200k+,Good,Northeast,Mass Market,5.4,2021-02-05
3567,50,40k-75k,Fair,West,Mass Market,10.8,2015-09-13
3568,32,125k-200k,Excellent,Midwest,Affluent,1.5,2024-12-31
3569,44,200k+,Poor,Midwest,Private Banking,8.6,2017-11-24
3570,23,<40k,Excellent,Midwest,Mass Market,0.2,2026-04-19
3571,39,75k-125k,Good,Midwest,Mass Market,4.9,2021-08-07
3572,36,75k-125k,Good,Midwest,Mass Market,4.0,2022-07-01
3573,38,40k-75k,Excellent,West,Mass Market,12.3,2014-03-14
3574,59,125k-200k,Excellent,West,Affluent,2.2,2024-04-19
3575,51,75k-125k,Excellent,Midwest,Mass Market,2.9,2023-08-07
3576,53,75k-125k,Excellent,Northeast,Mass Market,7.2,2019-04-20
3577,66,200k+,Good,Northeast,Mass Market,5.3,2021-03-14
3578,33,200k+,Good,West,Affluent,5.2,2021-04-19
3579,54,75k-125k,Excellent,West,Mass Market,4.6,2021-11-24
3580,73,125k-200k,Good,South,Affluent,5.9,2020-08-07
